id,title,release_date,genres,original_language,vote_average,vote_count,popularity,production_companies,vote_category,new_budget
117691,Gangs of Wasseypur - Part 1,6/22/2012,"['Action', 'Thriller', 'Crime']",Hindi,7.2,306,9.805,"['Anurag Kashyap Films', 'Jar Pictures']",good,14.15198279
117352,Crayon Shin-chan: Super-Dimension! The Storm Called My Bride,4/17/2010,"['Animation', 'Comedy', 'Family']",Japanese,8.1,45,13.404,['Shin-Ei Animation'],good,12.82125828
32629,A Chinese Torture Chamber Story,5/19/1994,"['Horror', 'Drama', 'Adventure', 'Comedy']",cn,5.5,31,10.731,"[""Wong Jing's Workshop Ltd.""]",bad,12.82125828
16455,The Magic Roundabout,2/2/2005,"['Animation', 'Family']",English,5.3,150,12.052,"['Action Synthese', 'UK Film Council', 'Pathé Renn Productions', 'Pricel', 'France 2 Cinéma', 'Canal+', 'Les Films Action', 'SPZ Entertainment', 'bolexbrothers']",bad,16.81124283
110490,Rags,5/28/2012,"['TV Movie', 'Comedy', 'Drama', 'Music']",English,7.2,159,10.804,"['Nickelodeon Productions', 'Pacific Bay Entertainment', 'Pacific Bay Entertainment Canada']",good,12.82125828
650783,The Comeback Trail,11/12/2020,"['Comedy', 'Crime']",English,5.9,232,12.771,"['Cloudburst Entertainment', 'Alla Prima Productions', 'Don Kee Productions', 'Ingenious Media', 'Living the Dream Films', 'Lucky 13 Productions', 'March On Productions', 'Rapid Farms Productions', 'Scoring Berlin', 'Sprockefeller Pictures', 'StoryBoard Media']",bad,12.82125828
527385,After the Wedding,8/9/2019,['Drama'],English,6.4,200,10.764,"['Paradox Studios', 'Ingenious Media', 'Rock Island Productions', 'Riverstone Pictures']",good,12.82125828
11773,Village of the Damned,6/16/1960,"['Horror', 'Science Fiction']",English,7.2,356,14.552,['Metro-Goldwyn-Mayer British Studios'],good,12.20607265
379,Miller's Crossing,9/21/1990,"['Drama', 'Thriller', 'Crime']",English,7.5,1412,15.051,"['Circle Films', '20th Century Fox']",good,16.45456789
356486,Lumberjack Man,10/16/2015,"['Horror', 'Comedy']",English,5.2,90,10.007,['Madisonian Films'],bad,12.82125828
24230,Nemesis,12/26/1992,"['Science Fiction', 'Thriller', 'Action']",English,5.5,121,10.301,"['Imperial Entertainment', 'Shah/Jensen', 'Scanbox']",bad,12.82125828
15582,Teen Wolf Too,11/20/1987,"['Comedy', 'Fantasy', 'Family']",English,4.1,161,10.051,['Atlantic Entertainment Group'],bad,14.91412285
652572,Mom's Friend 6,11/8/2019,['Romance'],Korean,3,2,14.374,Company X,bad,12.82125828
6643,The Unforgiven,4/6/1960,"['Romance', 'Western']",English,6.3,149,11.551,"['Hill-Hecht-Lancaster Productions', 'James Productions', 'United Artists']",good,15.42494847
11935,Capricorn One,12/10/1977,"['Drama', 'Action', 'Thriller', 'Science Fiction']",English,6.8,383,13.3,"['Associated General Films', 'ITC Entertainment']",good,15.42494847
435126,Perfect Strangers,12/1/2017,"['Drama', 'Comedy']",Spanish,6.7,596,11.058,"['Nadie es Perfecto', 'Mediaset España', 'Pokeepsie Films', 'Movistar+', 'Medusa Film', 'Telecinco Cinema']",good,12.82125828
10680,D3: The Mighty Ducks,10/4/1996,"['Comedy', 'Action', 'Family', 'Drama']",English,6,390,13.801,['Avnet/Kerner Productions'],bad,12.82125828
145,Breaking the Waves,5/13/1996,"['Drama', 'Romance']",Danish,7.5,826,14.8,"['Trust Film', 'Det Danske Filminstitut']",good,12.82125828
437103,1987: When the Day Comes,12/27/2017,"['Drama', 'History', 'Thriller']",Korean,8.1,118,12.058,"['CJ Entertainment', 'Woojeong Film']",good,16.32576002
11545,Rushmore,12/11/1998,"['Comedy', 'Drama']",English,7.4,2151,12.551,"['Touchstone Pictures', 'American Empirical Pictures']",good,16.01273514
998771,Si Saben Como me pongo Pa Que Me Invitan? 2,7/13/2022,['Comedy'],Spanish,3,3,8.702,Company X,bad,12.82125828
492565,The Kid,3/8/2019,"['Western', 'Drama', 'Action']",English,5.9,253,12.06,"['Suretone Pictures', 'Mimran Schur Pictures']",bad,15.8949521
2313,Prime,9/21/2005,"['Comedy', 'Drama', 'Romance']",English,5.9,731,11.801,"['Universal Pictures', 'Team Todd', 'Prime Film Productions LLC', 'Younger Than You']",bad,16.90655301
271467,School Dance,7/2/2014,"['Comedy', 'Music', 'Drama']",English,7.5,122,13.054,"[""N' Credible Entertainment""]",good,12.82125828
900,Bringing Up Baby,2/18/1938,"['Comedy', 'Romance']",English,7.6,833,12.8,['RKO Radio Pictures'],good,13.88596902
337674,Elle,5/25/2016,"['Drama', 'Thriller']",French,6.7,1655,11.255,"['France 2 Cinéma', 'SBS Productions', 'Twenty Twenty Vision Filmproduktion', 'Proximus', 'Entre Chien et Loup']",good,16.0983714
316152,Free State of Jones,6/24/2016,"['Action', 'Drama', 'History', 'War']",English,6.7,1330,15.805,"['Vendian Entertainment', 'Larger Than Life Productions', 'STX Entertainment', 'Bluegrass Films', 'Rahway Road Productions', 'Huayi Brothers Pictures', 'IM Global', 'Route One Entertainment', 'Union Investment Partners']",good,17.72753356
143049,Adult World,4/18/2013,['Comedy'],English,6.1,337,12.053,"['Anonymous Content', 'Treehouse Pictures']",good,12.82125828
252178,'71,10/10/2014,"['Thriller', 'Action', 'Drama', 'War']",English,6.8,980,14.054,"['BFI', 'Screen Yorkshire', 'Creative Scotland', 'Warp Films', 'Crab Apple Films', 'Film4 Productions']",good,16.21340583
18887,Darby O'Gill and the Little People,6/24/1959,"['Adventure', 'Family', 'Fantasy', 'Romance']",English,6.8,122,9.8,['Walt Disney Productions'],good,12.82125828
418437,Unforgettable,3/6/2017,"['Drama', 'Thriller']",English,5.9,580,13.055,['Di Novi Pictures'],bad,16.30041721
17264,The Black Stallion,10/13/1979,"['Family', 'Adventure']",English,7.1,247,9.048,"['United Artists', 'Omni Zoetrope Studios']",good,14.80876233
81850,Space Adventure Cobra: The Movie,7/3/1982,"['Animation', 'Science Fiction', 'Action', 'Adventure']",Japanese,6.6,48,9.738,"['Shueisha', 'Tokyo Movie Shinsha']",good,12.82125828
36888,Schoolgirl Report Part 1: What Parents Don't Think Is Possible,10/23/1970,['Drama'],German,4.7,19,16.782,['Rapid Film'],bad,12.82125828
852438,Final Cut,5/18/2022,"['Comedy', 'Horror']",French,7.1,285,14.101,"['Wild Bunch', 'La Classe américaine', 'Getaway Films', 'BlueLight', 'Pan-Européenne', 'ENBU Seminar', 'GAGA Corporation', 'France 2 Cinéma', 'Ivanhoe Pictures', 'Sidney Kimmel Entertainment']",good,15.27412558
43417,The Magnificent Seven Ride!,8/1/1972,"['Western', 'Action']",English,5.4,61,7.878,"['The Mirisch Company', 'United Artists']",bad,14.91412285
804251,Alcarràs,4/29/2022,['Drama'],Catalan,6.9,119,9.597,"['Avalon', 'Vilaüt Films', 'Kino Produzioni']",good,12.82125828
664416,Beastie Boys Story,4/24/2020,"['Music', 'Documentary']",English,7.7,112,11.063,"['Fresh Bread', 'Pulse Films', 'PolyGram Filmed Entertainment', 'Oscilloscope']",good,12.82125828
10476,Hustle & Flow,7/22/2005,"['Crime', 'Drama', 'Music']",English,7.1,320,12.798,['MTV Films'],good,15.8949521
851907,Furry Friends Forever: Elmo Gets a Puppy,8/5/2021,"['Animation', 'Family']",English,6,5,10.476,['Sesame Workshop'],bad,12.82125828
412547,Killing Gunther,9/22/2017,"['Action', 'Comedy']",English,4.8,323,13.055,"['Miscellaneous Entertainment', 'StarStream Media', 'Rookfield Productions', 'WWKG Productions', 'Folktale Productions', 'Ingenious Media', 'Rowdy Row Productions', 'RuYi Media']",bad,12.82125828
209276,Starred Up,3/21/2014,['Drama'],English,7.1,847,10.801,"['Quickfire Films', 'Sigma Films Ltd.', 'Lipsync Productions', 'Film4 Productions', 'Creative Scotland', 'Northern Ireland Screen']",good,12.82125828
560210,My Student's Mom 3,2/5/2018,['Romance'],Korean,4,1,10.835,Company X,bad,12.82125828
230896,Iron Man & Hulk: Heroes United,12/3/2013,"['Action', 'Adventure', 'Animation', 'Family']",English,5.8,162,12.3,['Marvel Animation'],bad,12.82125828
3685,Winnetou 1: Apache Gold,12/11/1963,"['Western', 'Adventure']",German,6.8,124,10.047,"['Jadran Film', 'Rialto Film Preben-Philipsen']",good,12.82125828
265016,Extraterrestrial,10/17/2014,"['Horror', 'Science Fiction']",English,5.5,445,10.551,"['Twin Engine Films', 'Pink Buffalo Films', 'Abduction Films', 'Manis Film', 'Vicarious Entertainment']",bad,12.82125828
12594,Wishmaster 2: Evil Never Dies,3/12/1999,"['Fantasy', 'Horror']",English,5.4,208,13.047,"['Artisan Entertainment', 'CTV International']",bad,14.73180129
6973,In the Valley of Elah,8/31/2007,"['History', 'Drama', 'Thriller', 'Crime', 'Mystery']",English,6.8,869,11.797,"['Warner Independent Pictures (WIP)', 'NALA Films', 'Summit Entertainment', 'Samuels Media', 'Blackfriars Bridge Films']",good,16.95100477
2830,My Boss's Daughter,8/21/2003,"['Comedy', 'Romance']",English,5,618,9.046,['Dimension Films'],bad,16.45456789
647250,The Machine,5/25/2023,"['Action', 'Comedy', 'Crime']",English,0,0,13.267,"['Shaken, Not Stirred Productions', 'Balkanic Media', 'Legendary Pictures', 'Uh Hundred Percent', 'Levity Productions', 'Screen Gems']",bad,12.82125828
531380,Golden Job,9/20/2018,"['Action', 'Adventure', 'Crime']",cn,6.5,80,10.455,"['Art Top Movie Productions', ""Jing's Production Limited""]",good,12.82125828
121986,Frances Ha,5/17/2013,"['Comedy', 'Drama']",English,7.4,1342,13.549,"['Scott Rudin Productions', 'RT Features', 'Pine District Pictures']",good,12.82125828
1032454,Christmas Unfiltered,12/1/2022,"['Comedy', 'Drama', 'Family']",English,6.3,18,10.456,"['Tycor International Film Company', 'MarVista Entertainment']",good,12.82125828
290762,Miss You Already,9/12/2015,"['Comedy', 'Drama']",English,7.4,629,11.8,"['New Sparta Films', 'S Films']",good,12.82125828
41110,I Am Love,9/5/2009,"['Drama', 'Romance']",Italian,6.8,300,10.547,['RAI'],good,15.0964444
823147,To Leslie,10/7/2022,['Drama'],English,7.2,78,11.174,"['BCDF Pictures', 'Baral Waley Productions', 'Shaken, Not Stirred Productions', 'Bluewater Lane Productions']",good,12.82125828
476678,Backstabbing for Beginners,1/18/2018,"['Thriller', 'Drama', 'History']",English,6.2,176,12.553,"['Fortitude International', 'Eyeworks Scandi Fiction', 'Creative Alliance']",good,12.82125828
140785,Fairy in a Cage,6/4/1977,['Drama'],Japanese,4.9,15,7.994,['Nikkatsu Corporation'],bad,12.82125828
9801,Bridget Jones: The Edge of Reason,11/10/2004,"['Comedy', 'Romance']",English,6.3,2494,15.745,"['Miramax', 'Universal Pictures', 'Working Title Films', 'Atlantic Television', 'StudioCanal', 'Little Bird']",good,17.50439001
253235,And So It Goes,7/17/2014,"['Comedy', 'Drama', 'Romance']",English,6.1,414,9.549,"['Castle Rock Entertainment', 'ASIG Productions', 'Envision Entertainment']",good,16.70588232
14830,Doctor Strange,8/14/2007,"['Action', 'Animation', 'Fantasy', 'Science Fiction']",English,6.8,283,12.296,"['Marvel Animation', 'MLG Productions 4']",good,12.82125828
1017063,Sound of Silence,3/2/2023,"['Horror', 'Thriller']",English,5.2,6,11.259,Company X,bad,12.82125828
582873,Martin Eden,9/4/2019,"['Romance', 'Drama']",Italian,7,595,11.057,"['Avventurosa', 'IBC MOvie', 'The Match Factory', 'Shellac Sud', 'ARTE', 'BR', 'RAI Cinema']",good,15.15051162
567860,Fyre,1/18/2019,['Documentary'],English,6.9,832,9.555,"['Jerry Media', 'Library Films', 'VICE Media']",good,12.82125828
11257,A Room with a View,12/13/1985,"['Drama', 'Romance']",English,7,636,14.544,"['Curzon Film Distributors', 'Goldcrest', 'National Film Finance Corporation (NFFC)']",good,14.91412285
342927,3-Headed Shark Attack,7/20/2015,"['Science Fiction', 'Action', 'Horror']",English,4.6,169,8.548,"['Syfy', 'The Asylum']",bad,12.82125828
85545,Elles,9/9/2011,['Drama'],French,5.4,145,10.296,"['Canal+ Polska', 'ZDF', 'Slot Machine', 'Zentropa International Köln', 'Zentropa International France', 'Liberator Productions', 'Shot - Szumowski']",bad,15.20180492
24411,The Shepherd: Border Patrol,3/4/2008,"['Action', 'Crime', 'Thriller']",English,6,160,11.795,"['Sony Pictures Home Entertainment', 'Stage 6 Films']",bad,15.95557672
70575,Children of the Corn: Genesis,8/30/2011,"['Horror', 'Thriller']",English,4.2,103,16.736,"['Dimension Films', 'Gatlin Films']",bad,15.31958795
576359,El día de los Albañiles IV,1/2/2000,['Comedy'],Spanish,6.9,45,10.094,Company X,good,12.82125828
364116,The Other Side of the Door,2/25/2016,"['Thriller', 'Horror']",English,5.5,743,10.799,"['Pindrop', 'Kriti Productions', 'Fugitive Studios', 'HireWorks', 'Lipsync Productions']",bad,12.82125828
6399,Who Finds a Friend Finds a Treasure,12/9/1981,"['Action', 'Adventure', 'Comedy']",Italian,6.8,528,14.793,['Take 1 Productions'],good,12.82125828
8870,Red Planet,11/10/2000,"['Thriller', 'Action', 'Science Fiction']",English,5.7,895,11.294,"['Mars Production Pty. Ltd.', 'Village Roadshow Pictures', 'NPV Entertainment', 'The Canton Company', 'Warner Bros. Pictures']",bad,18.19753719
650272,Beyond the Law,12/6/2019,['Action'],English,5.8,64,11.476,"['UFO Pictures', 'Scotty Gelt', 'BondIt']",bad,15.76142071
13505,The Perfect Score,1/30/2004,"['Comedy', 'Crime']",English,5.8,416,11.043,"['Paramount', 'MTV Films']",bad,12.82125828
467867,Paterno,4/7/2018,"['Drama', 'TV Movie']",English,6.3,143,9.551,"['The Levinson/Fontana Company', 'Pressman Film', 'HBO Films']",good,12.82125828
24271,The Maiden Heist,5/9/2009,"['Comedy', 'Crime']",English,5.7,279,14.294,"['Dog Pond Productions', 'Yan Film Group', 'Paris Film', 'Revelations Entertainment']",bad,16.81124283
300687,Same Kind of Different as Me,10/20/2017,['Drama'],English,7,225,11.55,"['Chazown Pictures', 'Paramount', 'Disruption Entertainment']",good,12.82125828
17362,Loverboy,4/28/1989,"['Comedy', 'Romance']",English,6.2,140,7.542,"['TriStar Pictures', 'Crescent Film Enterprises']",good,12.82125828
8491,Weekend at Bernie's,7/5/1989,"['Comedy', 'Crime']",English,6.4,877,13.041,"['Gladden Entertainment', '20th Century Fox']",good,15.68731273
840439,Journey with Tarsilinha,3/17/2022,"['Animation', 'Adventure', 'Family', 'Fantasy']",Portuguese,5,2,9.646,"['H2O Films', 'PinGuim Content']",bad,12.82125828
460790,Starship Troopers: Traitor of Mars,8/21/2017,"['Action', 'Animation', 'Science Fiction']",English,6,230,12.999,"['Sola Digital Arts', 'Sony Pictures']",bad,12.82125828
327418,Batman Unlimited: Animal Instincts,5/12/2015,"['Action', 'Animation', 'Family']",English,5.9,138,11.546,"['Warner Bros. Animation', 'DC Entertainment', 'DC Comics']",bad,12.82125828
743601,American Murder: The Family Next Door,9/30/2020,"['Documentary', 'Mystery', 'Crime']",English,7.3,567,13.81,['Knickerbockerglory TV'],good,12.82125828
9087,The American President,11/17/1995,"['Comedy', 'Drama', 'Romance']",English,6.6,616,12.041,"['Castle Rock Entertainment', 'Wildwood Enterprises']",good,17.94264494
514277,Mara,8/22/2018,"['Crime', 'Horror', 'Thriller']",English,5.7,330,9.95,"['Moon River Studios', 'Aloe Entertainment', 'Lionsgate']",bad,15.42494847
165213,New World,2/21/2013,"['Thriller', 'Crime', 'Drama']",Korean,7.4,376,11.044,"['Sanai Pictures', 'Peppermint&company', 'Daemyung Culture Factory', 'Next Entertainment World', 'kth', 'Finecut']",good,12.82125828
575769,4x4,4/4/2019,['Thriller'],Spanish,6.4,99,9.772,"['Mediapro', 'Televisión Abierta']",good,14.91412285
532973,Hell House LLC II: The Abaddon Hotel,9/14/2018,['Horror'],English,5.7,100,13.05,['Terror Films'],bad,12.82125828
960112,野浪花,5/26/1987,Company X,Chinese,0,0,8.04,Company X,bad,12.82125828
11796,The Hairdresser's Husband,10/3/1990,"['Comedy', 'Drama', 'Romance']",French,6.9,174,10.79,"['Lambart Productions', 'TF1 Films Production', 'CNC', 'Investimage 2', 'Investimage 3']",good,12.82125828
10885,Shutter,3/21/2008,"['Horror', 'Mystery', 'Thriller']",English,5.5,634,13.292,"['Regency Enterprises', 'New Regency Pictures', 'Vertigo Entertainment', 'Ozla Pictures']",bad,12.82125828
571785,Time to Hunt,2/22/2020,"['Drama', 'Action', 'Thriller']",Korean,7.2,266,11.555,"['Sidus', 'Little Big Pictures', 'Union Investment Partners']",good,16.02048282
334522,Alone in Berlin,2/15/2016,"['War', 'Thriller', 'Drama']",English,6.7,344,8.546,"['Pathé', 'Lipsync Productions', 'Master Movies', 'FilmWave', 'WS Film', 'Canal+', 'X Filme Creative Pool', 'Buffalo Films']",good,12.82125828
416051,Based on a True Story,11/1/2017,"['Thriller', 'Mystery', 'Drama']",French,5.7,450,10.047,"['WY Productions', 'Mars Films', 'R.P. Productions', 'France 2 Cinéma', 'Monolith Films', 'Belga Productions', 'Cofinova 13', 'Cinéventure 2', 'Canal+', 'Ciné+', 'France Télévisions', 'PISF']",bad,16.24292491
458,Sissi: The Young Empress,12/1/1956,"['Drama', 'Comedy', 'Romance']",German,7.1,295,15.04,['Erma-Film'],good,12.82125828
408508,Blue Jay,10/7/2016,"['Drama', 'Romance']",English,7,411,10.796,"['The Orchard', 'Duplass Brothers Productions']",good,12.82125828
44645,Bruce Lee: The Legend,1/1/1984,['Documentary'],English,8.1,96,11.419,"['Paragon Films Ltd.', 'Orange Sky Golden Harvest']",good,12.82125828
767499,The Manor,10/8/2021,['Horror'],English,5.5,223,10.571,"['Amazon Studios', 'Blumhouse Television']",bad,12.82125828
378200,The Perfect Match,3/11/2016,"['Comedy', 'Romance']",English,5.5,179,9.545,"['Lionsgate', 'Jorva Entertainment Productions', 'Codeblack Films', 'Flavor Unit Entertainment']",bad,12.82125828
66125,Red Dog,8/4/2011,"['Drama', 'Comedy', 'Family']",English,7.3,320,11.542,"['Endymion Films', 'ScreenWest', 'Woss Group Film Productions', 'Screen Australia', 'Essential Entertainment', 'South Australian Film Corporation']",good,12.82125828
48601,Clement,6/6/2001,"['Drama', 'Romance']",French,5.2,12,10.4,"['Gimages 3', 'CNC', 'ARTE France Cinéma']",bad,12.82125828
12228,Inside Deep Throat,2/11/2005,"['History', 'Documentary']",English,6.6,109,13.79,Company X,good,14.50865774
11128,Ladder 49,10/1/2004,"['Drama', 'Action', 'Thriller']",English,6.4,683,13.29,"['Beacon Communications', 'Touchstone Pictures', 'Beacon Pictures', 'Casey Silver Productions', 'Fantail Films Inc.']",good,17.90985512
701175,The Paramedic,9/16/2020,['Thriller'],Spanish,6.1,551,11.308,"['Babieka Films', 'Zabriskie Films']",good,12.82125828
10452,Queen Margot,5/13/1994,"['Drama', 'History', 'Romance']",French,7.2,300,16.692,"['Renn Productions', 'ARD Degeto', 'D. A. Films', 'WMG Film', 'NEF Filmproduktion', 'RCS Films', 'France 2 Cinéma']",good,12.82125828
482981,Wild Rose,4/12/2019,"['Music', 'Comedy', 'Drama']",English,6.8,280,11.05,"['Creative Scotland', 'BFI', 'BFI Film Fund', 'Entertainment One', 'Fable Pictures', 'Film4 Productions', 'WR Holdings', 'Sierra Pictures (II)']",good,12.82125828
77987,Only God Forgives,5/30/2013,"['Drama', 'Thriller', 'Crime']",English,5.9,2191,14.542,"['Wild Bunch', 'A Grand Elephant', 'Bold Films', 'Gaumont', 'Film i Väst']",bad,15.38412648
5203,Wild Orchid,12/22/1989,"['Romance', 'Drama']",English,5.3,246,13.288,['Vision P.D.G.'],bad,15.76142071
172752,Cash on Delivery,4/30/1992,"['Drama', 'Comedy']",cn,3.5,5,9.688,['Hong Hai Film Productions Limited'],bad,12.82125828
11830,Tampopo,11/23/1985,['Comedy'],Japanese,7.9,277,10.288,"['New Century Producers', 'Itami Productions']",good,14.22097567
27983,"Yours, Mine and Ours",4/24/1968,"['Comedy', 'Family']",English,6.8,116,10.289,"['Walden Productions', 'Desilu Productions']",good,12.82125828
21266,Reptilicus,2/20/1961,"['Horror', 'Science Fiction']",Danish,3.6,87,16.681,"['Cinemagic', 'Saga Film', 'American International Pictures', 'Sidney Pink Production']",bad,12.82125828
627093,Curious George: Royal Monkey,9/10/2019,"['Animation', 'Adventure', 'Comedy', 'Family']",French,7.6,90,10.5,"['Imagine Entertainment', 'Universal 1440 Entertainment', 'Universal Animation Studios']",good,12.82125828
5137,Sky Captain and the World of Tomorrow,9/17/2004,"['Mystery', 'Action', 'Thriller', 'Science Fiction', 'Adventure']",English,5.8,1104,13.788,"['Paramount', 'Brooklyn Films II', 'Riff Raff Film Productions', 'Filmauro', 'Blue Flower Productions']",bad,18.0640058
12528,Southern Comfort,9/21/1981,"['Action', 'Thriller']",English,6.9,250,12.237,"['Cinema Group Ventures', 'Phoenix (II)']",good,12.82125828
269173,The Anomaly,6/19/2014,"['Thriller', 'Action', 'Science Fiction']",English,4.9,292,12.542,"['Unstoppable Entertainment', 'The Fyzz', 'Tea Shop & Film Company']",bad,12.82125828
16061,Tokyo Gore Police,10/3/2008,"['Adventure', 'Horror', 'Action', 'Science Fiction']",Japanese,5.9,259,11.539,"['Nikkatsu Corporation', 'Fever Dreams']",bad,12.82125828
15259,Breakin',1/10/1984,"['Music', 'Comedy', 'Drama', 'Romance']",English,6.8,118,13.037,"['Golan-Globus Productions', 'Metro-Goldwyn-Mayer', 'Cannon Group']",good,13.99783211
709716,The Lake,8/18/2022,"['Horror', 'Science Fiction', 'Thriller']",Thai,3.6,8,12.098,"['Hollywood Thailand', 'Thongkham Films', 'Airspeed Pictures', 'Right Beyond', 'Epic Pictures Group']",bad,14.72376912
457491,Alien: Covenant - Prologue: The Crossing,4/26/2017,"['Horror', 'Science Fiction']",English,6.4,110,10.543,"['20th Century Fox', 'Scott Free Productions', 'Brandywine Productions', 'TSG Entertainment']",good,12.82125828
1049767,The Chosen: Season 3  - Episodes 1 & 2,11/18/2022,"['Drama', 'History']",English,10,1,11.178,['Angel Studios'],good,12.82125828
31203,Little Nicholas,9/30/2009,['Comedy'],French,6,1024,8.788,"['SCOPE Pictures', 'IMAV Editions', 'Fidélité Films', 'Mandarin Cinéma', 'OCS']",bad,16.93787548
494656,La leyenda del Charro Negro,1/19/2018,"['Animation', 'Fantasy', 'Action', 'Family', 'Horror']",Spanish,8,143,14.795,['Ánima Estudios'],good,12.82125828
467952,The Catcher Was a Spy,6/22/2018,"['Drama', 'War', 'Thriller']",English,6.3,249,12.295,"['Serena Films', 'Animus Films', 'PalmStar Media']",good,12.82125828
440762,Jay and Silent Bob Reboot,10/15/2019,['Comedy'],English,5.6,435,16.668,"['SModcast Pictures', 'View Askew Productions', 'Miramax', 'Saban Films', 'Destro Films', 'Hideout Pictures', 'Intercut Capital', 'Lions Gate Films']",bad,16.11809565
234284,Time of EVE: The Movie,3/6/2010,"['Animation', 'Science Fiction', 'Drama']",Japanese,7.3,123,10.289,"['STUDIO RIKKA', 'Directions']",good,12.82125828
8512,Devil in a Blue Dress,9/15/1995,"['Thriller', 'Crime', 'Drama', 'Mystery']",English,6.3,318,11.936,"['Mundy Lane Entertainment', 'TriStar Pictures', 'Clinica Estetico']",good,17.11134742
15804,A Brighter Summer Day,7/27/1991,"['Crime', 'Drama', 'Romance']",Chinese,8.3,245,11.905,['Yang & His Gang Filmmakers'],good,12.82125828
10668,Suicide Kings,4/17/1998,"['Action', 'Comedy', 'Crime', 'Drama', 'Thriller']",English,6.6,238,7.787,"['Mediaworks', 'Live Entertainment', 'Dinamo Entertainment']",good,12.82125828
854535,The Legacy of Chucky,7/25/2021,['Documentary'],English,6.7,15,10.014,"['Syfy', 'USA Network']",good,12.82125828
823754,Bo Burnham: Inside,7/22/2021,"['Comedy', 'Drama']",English,8.2,353,10.014,Company X,good,12.82125828
580944,Treehouse,3/1/2019,"['Horror', 'TV Movie']",English,5.6,61,7.877,['Blumhouse Television'],bad,12.82125828
451713,An Impossible Love,11/7/2018,"['Drama', 'Romance', 'History']",French,6.6,167,12.296,"['Artémis Productions', 'Le Pacte', 'Chaz Productions', 'France 3 Cinéma']",good,12.82125828
18627,Son of Godzilla,12/16/1967,"['Action', 'Adventure', 'Science Fiction']",Japanese,6.3,158,13.037,['TOHO'],good,12.82125828
16367,Kinky Boots,8/30/2005,"['Comedy', 'Drama', 'Music']",English,6.7,298,12.037,"['Miramax', 'Harbour Pictures', 'Price Productions']",good,16.11809565
410118,Cave,9/2/2016,"['Adventure', 'Thriller']",Norwegian,4.4,81,11.971,['FilmBros'],bad,12.82125828
10373,Quadrophenia,9/14/1979,"['Drama', 'Music']",English,7.2,214,11.535,"['Polytel', 'The Who Films']",good,12.82125828
318917,Look Who's Back,10/8/2015,['Comedy'],German,6.8,1617,13.291,"['Constantin Film', 'Claussen+Wöbke Filmproduktion', 'Mythos Film']",good,14.97760487
157,Star Trek III: The Search for Spock,6/1/1984,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",English,6.6,1170,10.039,['Paramount'],good,16.70588232
787787,Anything's Possible,7/14/2022,"['Romance', 'Comedy', 'Drama']",English,6,54,12.169,"['Killer Films', 'Orion Pictures', 'Andrew Lauren Productions', 'Amazon Studios', 'Metro-Goldwyn-Mayer']",bad,16.11809565
703134,Infamous,6/12/2020,['Crime'],English,5.9,156,12.302,"['SSS Entertainment', 'El Ride Productions', 'Lucidity Entertainment', 'Vertical Entertainment']",bad,12.82125828
741635,Stuck,10/1/2020,"['Horror', 'Thriller']",English,5.7,6,13.234,Company X,bad,12.82125828
318121,The Fundamentals of Caring,6/16/2016,"['Comedy', 'Drama']",English,7.3,2013,11.791,"['Worldwide Pants', 'Levantine Entertainment']",good,12.82125828
262391,Serial (Bad) Weddings,4/16/2014,['Comedy'],French,6.7,3196,16.139,['UGC'],good,16.38045992
148980,Battlestar Galactica,9/16/1978,"['Science Fiction', 'Adventure']",English,6.9,145,10.285,"['Glen A. Larson Productions', 'Universal Television']",good,14.91412285
238811,No Man's Land,12/3/2013,"['Drama', 'Crime', 'Thriller']",Chinese,6.6,61,9.118,"['Beijing Guoli Changsheng Movies & TV Productions Co.', 'China Film Group', '东阳坏猴子影视文化传播有限公司', 'Emperor Film and Entertainment']",good,14.65707774
27945,Hombre,3/21/1967,['Western'],English,7.1,176,12.035,"['Hombre Productions', '20th Century Fox']",good,15.58366016
9722,Bewitched,6/21/2005,"['Comedy', 'Fantasy', 'Romance']",English,5,1396,10.535,"['Bewitched', 'Red Wagon Entertainment', 'Columbia Pictures']",bad,18.25816181
430354,Bushwick,8/25/2017,"['Thriller', 'Action']",English,5.1,415,16.192,"['XYZ Films', 'Bullet Pictures', 'Mensch Productions', 'Ralfish Films']",bad,12.82125828
11484,Rollerball,6/25/1975,"['Action', 'Science Fiction']",English,6.3,418,11.534,"['United Artists', 'Algonquin']",good,12.82125828
151368,Open Windows,7/4/2014,"['Thriller', 'Action', 'Crime']",English,5.1,387,9.539,"['Wild Bunch', 'Sayaka Producciones Audiovisuales', 'Apaches Entertainment', 'LA Panda', 'Atresmedia', 'SpectreVision']",bad,15.20180492
9573,Blood Work,8/9/2002,"['Crime', 'Thriller', 'Action']",English,6.2,675,15.035,"['Malpaso Productions', 'Warner Bros. Pictures']",good,17.72753356
529467,Discovering 'Evil Dead',3/5/2002,['Documentary'],English,5.7,3,11.625,Company X,bad,12.82125828
345235,Monk Comes Down the Mountain,7/3/2015,"['Action', 'Comedy']",Chinese,5.1,81,12.969,['Columbia Pictures'],bad,12.82125828
526746,The Lost Viking,5/28/2018,"['Action', 'Adventure', 'History']",English,6.4,149,10.543,Company X,good,12.82125828
9298,Ali G Indahouse,3/21/2002,['Comedy'],English,6.1,1203,13.285,"['Universal Pictures', 'WT2 Productions']",good,15.76142071
